k,zip_code,county,market_tier,region_bucket,urban_core_flag,actual_price,predicted_price,error_pct,confidence_score,status
3,78240,bexar,mid,sanantonio,0,261853.0,296899.59,13.38,0.85,OK
3,78242,bexar,low,sanantonio,0,152045.0,161238.65,6.05,0.84,OK
3,78244,bexar,mid,sanantonio,0,214595.0,270951.11,26.26,0.88,OK
3,78245,bexar,mid,sanantonio,0,256016.0,287626.32,12.35,0.85,OK
3,78247,bexar,mid,sanantonio,0,277708.0,291079.65,4.82,0.85,OK
3,78248,bexar,high,sanantonio,0,491099.0,464188.05,5.48,0.85,OK
3,78249,bexar,mid,sanantonio,0,298103.0,289981.09,2.72,0.84,OK
3,78250,bexar,mid,sanantonio,0,241149.0,291476.93,20.87,0.86,OK
3,78251,bexar,mid,sanantonio,0,259549.0,297888.92,14.77,0.79,OK
3,78252,bexar,mid,sanantonio,0,246725.0,301485.75,22.2,0.85,OK
3,78253,bexar,mid,sanantonio,0,322658.0,280530.29,13.06,0.76,OK
3,78254,bexar,mid,sanantonio,0,305567.0,363329.84,18.9,0.62,OK
3,78255,bexar,high,sanantonio,0,538827.0,462575.44,14.15,0.84,OK
3,78256,bexar,high,sanantonio,0,585292.0,506086.2,13.53,0.84,OK
3,78257,bexar,premium,sanantonio,0,912768.0,712424.33,21.95,0.5,OK
3,78258,bexar,high,sanantonio,0,496835.0,499889.72,0.61,0.86,OK
3,78259,bexar,mid,sanantonio,0,398471.0,289456.69,27.36,0.84,OK
3,78260,bexar,high,sanantonio,0,513400.0,519192.65,1.13,0.84,OK
3,78261,bexar,high,sanantonio,0,436907.0,542416.05,24.15,0.88,OK
3,78263,bexar,mid,sanantonio,0,342993.0,236892.88,30.93,0.88,OK
3,78264,bexar,mid,sanantonio,0,219072.0,272402.28,24.34,0.86,OK
3,78266,comal,high,sanantonio,0,563838.0,477534.46,15.31,0.79,OK
3,78332,jim wells,low,othertx,0,137271.0,137263.65,0.01,0.84,OK
3,78336,san patricio,mid,othertx,0,220886.0,241475.49,9.32,0.82,OK
3,78341,duval,low,othertx,0,73895.0,89525.02,21.15,0.84,OK
3,78343,nueces,low,othertx,0,136386.0,130345.8,4.43,0.84,OK
3,78355,brooks,low,othertx,0,71826.0,92151.18,28.3,0.83,OK
3,78357,duval,low,othertx,0,79651.0,86628.58,8.76,0.84,OK
3,78358,aransas,mid,othertx,0,242023.0,292086.81,20.69,0.86,OK
3,78361,jim hogg,low,othertx,0,84038.0,88056.28,4.78,0.83,OK
3,78362,san patricio,mid,othertx,0,216048.0,239666.41,10.93,0.74,OK
3,78363,kleberg,low,othertx,0,145471.0,145395.61,0.05,0.55,OK
3,78368,san patricio,low,othertx,0,122438.0,117583.8,3.96,0.84,OK
3,78370,san patricio,mid,othertx,0,190285.0,168766.4,11.31,0.81,OK
3,78372,jim wells,mid,othertx,0,199723.0,176360.4,11.7,0.84,OK
3,78373,nueces,high,othertx,0,523312.0,555734.99,6.2,0.87,OK
3,78374,san patricio,mid,othertx,0,263474.0,248046.3,5.86,0.73,OK
3,78377,refugio,low,othertx,0,128209.0,137108.84,6.94,0.88,OK
3,78379,kleberg,mid,othertx,0,249023.0,214609.06,13.82,0.53,OK
3,78380,nueces,low,othertx,0,165870.0,141663.59,14.59,0.85,OK
3,78382,aransas,mid,othertx,0,301943.0,242629.58,19.64,0.82,OK
3,78383,jim wells,mid,othertx,0,215230.0,256386.11,19.12,0.86,OK
3,78384,duval,low,othertx,0,77385.0,86146.54,11.32,0.84,OK
3,78387,san patricio,low,othertx,0,156214.0,150910.96,3.39,0.83,OK
3,78389,bee,low,othertx,0,166983.0,151839.42,9.07,0.87,OK
3,78390,san patricio,low,othertx,0,144632.0,156477.29,8.19,0.67,OK
3,78393,refugio,low,othertx,0,120172.0,137719.2,14.6,0.88,OK
3,78401,nueces,low,othertx,0,102525.0,104583.21,2.01,0.8,OK
3,78402,nueces,low,othertx,0,86917.0,93248.49,7.28,0.81,OK
3,78404,nueces,low,othertx,0,153504.0,173020.36,12.71,0.87,OK
3,78405,nueces,low,othertx,0,81775.0,93339.04,14.14,0.81,OK
3,78407,nueces,low,othertx,0,95240.0,93101.92,2.24,0.81,OK
3,78408,nueces,low,othertx,0,102311.0,125216.64,22.39,0.77,OK
3,78409,nueces,mid,othertx,0,202143.0,227835.05,12.71,0.87,OK
3,78410,nueces,mid,othertx,0,234427.0,269845.97,15.11,0.83,OK
3,78411,nueces,mid,othertx,0,188532.0,195062.53,3.46,0.85,OK
3,78412,nueces,mid,othertx,0,190782.0,189801.12,0.51,0.85,OK
3,78413,nueces,mid,othertx,0,257301.0,280698.0,9.09,0.85,OK
3,78414,nueces,mid,othertx,0,307288.0,239101.73,22.19,0.83,OK
3,78415,nueces,low,othertx,0,172764.0,172263.07,0.29,0.88,OK
3,78416,nueces,low,othertx,0,107238.0,129137.64,20.42,0.8,OK
3,78417,nueces,mid,othertx,0,191355.0,165933.09,13.29,0.84,OK
3,78418,nueces,mid,othertx,0,297835.0,259030.45,13.03,0.55,OK
3,78501,hidalgo,mid,othertx,0,192499.0,176959.39,8.07,0.84,OK
3,78503,hidalgo,mid,othertx,0,178155.0,185703.53,4.24,0.86,OK
3,78504,hidalgo,mid,othertx,0,262686.0,215720.14,17.88,0.73,OK
3,78516,hidalgo,low,othertx,0,165648.0,161714.43,2.37,0.86,OK
3,78520,cameron,mid,othertx,0,187794.0,184134.19,1.95,0.84,OK
3,78521,cameron,low,othertx,0,172556.0,177190.4,2.69,0.85,OK
3,78526,cameron,mid,othertx,0,231852.0,243274.03,4.93,0.67,OK
3,78537,hidalgo,low,othertx,0,149529.0,163849.06,9.58,0.88,OK
3,78538,hidalgo,low,othertx,0,147663.0,171478.14,16.13,0.86,OK
3,78539,hidalgo,mid,othertx,0,240374.0,215347.99,10.41,0.85,OK
3,78541,hidalgo,mid,othertx,0,207749.0,229928.51,10.68,0.86,OK
3,78542,hidalgo,mid,othertx,0,201897.0,230021.21,13.93,0.86,OK
3,78543,hidalgo,low,othertx,0,122746.0,148095.5,20.65,0.88,OK
3,78549,hidalgo,low,othertx,0,93793.0,96855.12,3.26,0.8,OK
3,78550,cameron,low,othertx,0,174073.0,163520.8,6.06,0.82,OK
3,78552,cameron,mid,othertx,0,222294.0,270921.4,21.88,0.84,OK
3,78557,hidalgo,mid,othertx,0,188876.0,177016.78,6.28,0.84,OK
3,78559,cameron,mid,othertx,0,183007.0,179069.55,2.15,0.86,OK
3,78560,hidalgo,low,othertx,0,154965.0,159706.6,3.06,0.82,OK
3,78561,willacy,low,othertx,0,131349.0,142970.11,8.85,0.83,OK
3,78562,hidalgo,low,othertx,0,103890.0,112975.62,8.75,0.81,OK
3,78566,cameron,mid,othertx,0,213617.0,223955.07,4.84,0.89,OK
3,78569,willacy,low,othertx,0,166328.0,156224.73,6.07,0.55,OK
3,78570,hidalgo,low,othertx,0,137531.0,148926.6,8.29,0.8,OK
3,78572,hidalgo,mid,othertx,0,193494.0,182580.12,5.64,0.86,OK
3,78573,hidalgo,mid,othertx,0,211698.0,229865.96,8.58,0.86,OK
3,78574,willacy,mid,othertx,0,191992.0,187919.28,2.12,0.84,OK
3,78575,cameron,mid,othertx,0,287192.0,218392.37,23.96,0.85,OK
3,78576,hidalgo,low,othertx,0,165346.0,161718.49,2.19,0.86,OK
3,78577,hidalgo,low,othertx,0,160880.0,159627.08,0.78,0.82,OK
3,78578,cameron,mid,othertx,0,259719.0,230957.7,11.07,0.67,OK
3,78579,hidalgo,low,othertx,0,129508.0,154087.61,18.98,0.89,OK
3,78580,willacy,low,othertx,0,115323.0,141441.54,22.65,0.82,OK
3,78582,starr,low,othertx,0,142159.0,158266.89,11.33,0.84,OK
3,78583,cameron,mid,othertx,0,206799.0,251338.88,21.54,0.87,OK
3,78586,cameron,low,othertx,0,162818.0,164218.57,0.86,0.85,OK
3,78589,hidalgo,mid,othertx,0,180239.0,184799.66,2.53,0.86,OK
3,78593,cameron,low,othertx,0,157695.0,154736.32,1.88,0.83,OK
3,78594,willacy,low,othertx,0,107682.0,135571.28,25.9,0.88,OK
3,78595,hidalgo,low,othertx,0,123374.0,122927.11,0.36,0.79,OK
3,78596,hidalgo,low,othertx,0,165790.0,149520.96,9.81,0.81,OK
3,78597,cameron,high,othertx,0,443823.0,349159.87,21.33,0.44,OK
3,78598,willacy,mid,othertx,0,258535.0,232215.51,10.18,0.83,OK
3,78599,hidalgo,mid,othertx,0,186952.0,171833.86,8.09,0.87,OK
3,78602,bastrop,mid,austin,0,347772.0,300925.88,13.47,0.77,OK
3,78605,burnet,high,austin,0,413681.0,480180.39,16.08,0.87,OK
3,78606,blanco,high,austin,0,534745.0,481790.11,9.9,0.87,OK
3,78608,burnet,high,austin,0,577126.0,460589.06,20.19,0.84,OK
3,78609,llano,mid,austin,0,362495.0,267679.09,26.16,0.85,OK
3,78610,hays,mid,austin,0,364959.0,337296.5,7.58,0.87,OK
3,78611,burnet,high,austin,0,401594.0,447669.26,11.47,0.88,OK
3,78612,bastrop,high,austin,0,412262.0,476002.84,15.46,0.86,OK
3,78613,williamson,high,austin,0,463219.0,497043.18,7.3,0.81,OK
3,78615,williamson,high,austin,0,552970.0,505163.21,8.65,0.84,OK
3,78616,caldwell,mid,austin,0,359335.0,280756.73,21.87,0.8,OK
3,78617,travis,mid,austin,0,290584.0,357263.7,22.95,0.88,OK
3,78619,hays,premium,austin,0,915719.0,986748.26,7.76,0.84,OK
3,78620,hays,high,austin,0,669586.0,581285.16,13.19,0.8,OK
3,78621,bastrop,mid,austin,0,294225.0,321965.31,9.43,0.76,OK
3,78622,caldwell,mid,austin,0,230787.0,264627.96,14.66,0.85,OK
3,78623,comal,high,austin,0,477185.0,464394.6,2.68,0.88,OK
3,78624,gillespie,high,austin,0,502437.0,507867.32,1.08,0.84,OK
3,78626,williamson,mid,austin,0,354598.0,352479.35,0.6,0.86,OK
3,78628,williamson,high,austin,0,478572.0,482158.52,0.75,0.79,OK
3,78629,gonzales,mid,austin,0,239783.0,255405.97,6.52,0.86,OK
3,78631,gillespie,high,austin,0,404458.0,459152.42,13.52,0.89,OK
3,78632,gonzales,high,austin,0,414151.0,449349.83,8.5,0.88,OK
3,78633,williamson,high,austin,0,441686.0,496529.99,12.42,0.81,OK
3,78634,williamson,mid,austin,0,341127.0,352831.79,3.43,0.86,OK
3,78636,blanco,high,austin,0,606538.0,499866.24,17.59,0.82,OK
3,78638,guadalupe,mid,austin,0,357734.0,375851.02,5.06,0.47,OK
3,78639,llano,high,austin,0,434222.0,503176.11,15.88,0.84,OK
3,78640,hays,mid,austin,0,300756.0,341793.41,13.64,0.86,OK
3,78641,williamson,high,austin,0,437049.0,473205.31,8.27,0.79,OK
3,78642,williamson,high,austin,0,497672.0,550629.64,10.64,0.83,OK
3,78643,llano,mid,austin,0,350481.0,285730.59,18.47,0.83,OK
3,78644,caldwell,mid,austin,0,281115.0,326488.49,16.14,0.86,OK
3,78645,travis,high,austin,0,418144.0,503422.15,20.39,0.89,OK
3,78648,caldwell,mid,austin,0,225324.0,265699.35,17.92,0.86,OK
3,78650,bastrop,high,austin,0,448327.0,474612.03,5.86,0.86,OK
3,78652,travis,high,austin,0,465152.0,532669.4,14.52,0.87,OK
3,78653,travis,mid,austin,0,323313.0,341448.32,5.61,0.86,OK
3,78654,burnet,high,austin,0,400481.0,462612.12,15.51,0.81,OK
3,78655,caldwell,mid,austin,0,330138.0,332341.92,0.67,0.82,OK
3,78656,caldwell,mid,austin,0,257853.0,324820.09,25.97,0.86,OK
3,78657,llano,high,austin,0,643159.0,480649.55,25.27,0.82,OK
3,78659,bastrop,high,austin,0,441839.0,474862.24,7.47,0.86,OK
3,78660,travis,mid,austin,0,375860.0,349690.65,6.96,0.88,OK
3,78661,caldwell,mid,austin,0,207489.0,266165.97,28.28,0.86,OK
3,78662,bastrop,high,austin,0,443034.0,450296.88,1.64,0.88,OK
3,78663,blanco,premium,austin,0,837759.0,1004780.71,19.94,0.86,OK
3,78664,williamson,mid,austin,0,341591.0,357665.39,4.71,0.9,OK
3,78665,williamson,high,austin,0,404495.0,491715.34,21.56,0.86,OK
3,78666,hays,mid,austin,0,314156.0,340772.83,8.47,0.86,OK
3,78669,travis,high,austin,0,699330.0,608941.69,12.92,0.72,OK
3,78671,gillespie,high,austin,0,481034.0,447609.2,6.95,0.88,OK
3,78672,llano,mid,austin,0,245994.0,288295.4,17.2,0.82,OK
3,78676,hays,high,austin,0,547544.0,651882.06,19.06,0.85,OK
3,78681,williamson,high,austin,0,484860.0,496695.54,2.44,0.81,OK
3,78701,travis,high,austin,1,675278.0,144734.94,78.57,0.06,OK
3,78702,travis,high,austin,1,550888.0,573437.71,4.09,0.55,OK
3,78704,travis,high,austin,1,715183.0,144312.1,79.82,0.16,OK
3,78717,williamson,high,austin,0,567790.0,430981.57,24.09,0.88,OK
3,78719,travis,high,austin,0,410094.0,526149.19,28.3,0.55,OK
3,78721,travis,high,austin,0,412058.0,497326.81,20.69,0.84,OK
3,78722,travis,high,austin,0,564657.0,636433.3,12.71,0.84,OK
3,78723,travis,high,austin,0,466998.0,582492.36,24.73,0.87,OK
3,78724,travis,mid,austin,0,319450.0,355823.2,11.39,0.85,OK
3,78725,travis,mid,austin,0,276222.0,322888.26,16.89,0.76,OK
3,78726,travis,high,austin,0,698789.0,512484.66,26.66,0.83,OK
3,78727,travis,high,austin,0,446689.0,514328.48,15.14,0.83,OK
3,78728,travis,high,austin,0,402184.0,504164.2,25.36,0.84,OK
3,78729,williamson,high,austin,0,428426.0,471245.77,9.99,0.79,OK
3,78730,travis,premium,austin,0,1097495.0,900720.42,17.93,0.83,OK
3,78731,travis,premium,austin,0,992079.0,781907.19,21.18,0.65,OK
3,78732,travis,premium,austin,0,810532.0,805030.57,0.68,0.64,OK
3,78733,travis,premium,austin,0,1140278.0,893537.44,21.64,0.84,OK
3,78734,travis,high,austin,0,602308.0,651733.41,8.21,0.73,OK
3,78735,travis,premium,austin,0,815385.0,655558.98,19.6,0.53,OK
3,78736,travis,high,austin,0,591361.0,494733.14,16.34,0.8,OK
3,78737,travis,high,austin,0,772024.0,562189.74,27.18,0.83,OK
3,78738,travis,premium,austin,0,830793.0,796029.93,4.18,0.64,OK
3,78739,travis,high,austin,0,793215.0,580388.73,26.83,0.74,OK
3,78741,travis,mid,austin,0,329033.0,347785.55,5.7,0.87,OK
3,78744,travis,mid,austin,0,330421.0,353843.6,7.09,0.86,OK
3,78745,travis,high,austin,0,417656.0,446259.83,6.85,0.87,OK
3,78746,travis,luxury,austin,0,1655805.0,319106.75,80.73,0.06,OK
3,78747,travis,mid,austin,0,363158.0,360071.76,0.85,0.9,OK
3,78748,travis,high,austin,0,408236.0,507950.81,24.43,0.85,OK
3,78749,travis,high,austin,0,545990.0,513602.21,5.93,0.83,OK
3,78750,travis,high,austin,0,599066.0,491781.53,17.91,0.81,OK
3,78751,travis,high,austin,0,593101.0,507963.85,14.35,0.79,OK
3,78752,travis,mid,austin,0,370842.0,355121.04,4.24,0.86,OK
3,78753,travis,mid,austin,0,335021.0,328612.13,1.91,0.84,OK
3,78754,travis,mid,austin,0,360572.0,351043.13,2.64,0.86,OK
3,78756,travis,high,austin,0,688895.0,494019.8,28.29,0.8,OK
3,78757,travis,high,austin,0,585015.0,619971.49,5.98,0.81,OK
3,78758,travis,mid,austin,0,365285.0,353367.26,3.26,0.86,OK
3,78759,travis,high,austin,0,643521.0,514583.33,20.04,0.8,OK
3,78801,uvalde,mid,othertx,0,176130.0,193749.72,10.0,0.7,OK
3,78830,dimmit,low,othertx,0,92894.0,42630.83,54.11,0.16,OK
3,78832,kinney,low,othertx,0,116092.0,135200.22,16.46,0.65,OK
3,78833,real,mid,othertx,0,197396.0,206137.36,4.43,0.67,OK
3,78834,dimmit,low,othertx,0,139718.0,128389.34,8.11,0.69,OK
3,78838,uvalde,high,othertx,0,495060.0,453870.64,8.32,0.58,OK
3,78839,zavala,low,othertx,0,82972.0,37979.7,54.23,0.16,OK
3,78840,val verde,mid,othertx,0,206129.0,221620.94,7.52,0.52,OK
3,78850,medina,mid,othertx,0,268847.0,282721.34,5.16,0.85,OK
3,78852,maverick,mid,othertx,0,224806.0,234058.81,4.12,0.6,OK
3,78860,maverick,mid,othertx,0,198769.0,212599.42,6.96,0.62,OK
3,78861,medina,mid,othertx,0,255972.0,275899.46,7.79,0.82,OK
3,78872,zavala,low,othertx,0,107374.0,114216.71,6.37,0.55,OK
3,78873,real,mid,othertx,0,308739.0,266547.58,13.67,0.78,OK
3,78877,maverick,mid,othertx,0,233795.0,224247.08,4.08,0.64,OK
3,78881,uvalde,low,othertx,0,151448.0,144397.47,4.66,0.67,OK
3,78886,medina,mid,othertx,0,269100.0,282713.54,5.06,0.85,OK
3,78932,fayette,high,othertx,0,656808.0,455627.97,30.63,0.81,OK
3,78933,austin,high,othertx,0,618952.0,484333.72,21.75,0.86,OK
3,78934,colorado,mid,othertx,0,306087.0,284939.39,6.91,0.85,OK
3,78935,colorado,high,othertx,0,432699.0,519211.67,19.99,0.85,OK
3,78940,fayette,high,othertx,0,590348.0,473227.98,19.84,0.79,OK
3,78941,fayette,high,othertx,0,437142.0,542874.36,24.19,0.83,OK
3,78942,lee,mid,othertx,0,296587.0,284816.88,3.97,0.83,OK
3,78943,colorado,low,othertx,0,161322.0,143852.53,10.83,0.83,OK
3,78945,fayette,mid,othertx,0,379078.0,310627.95,18.06,0.89,OK
3,78946,fayette,high,othertx,0,464364.0,541472.63,16.61,0.83,OK
3,78947,lee,high,othertx,0,405421.0,455573.39,12.37,0.82,OK
3,78948,lee,high,othertx,0,455751.0,454237.71,0.33,0.77,OK
3,78950,austin,high,othertx,0,604714.0,485422.82,19.73,0.86,OK
3,78953,bastrop,high,othertx,0,536857.0,535966.01,0.17,0.85,OK
3,78954,fayette,luxury,othertx,0,1216789.0,1.0,100.0,0.06,OK
3,78956,fayette,mid,othertx,0,376210.0,283967.72,24.52,0.63,OK
3,78957,bastrop,mid,othertx,0,330001.0,291444.88,11.68,0.79,OK
3,78959,gonzales,mid,othertx,0,299493.0,256163.01,14.47,0.81,OK
3,78962,colorado,mid,othertx,0,344965.0,328909.85,4.65,0.63,OK
3,79005,lipscomb,low,westtexas,0,136361.0,139595.49,2.37,0.83,OK
3,79007,hutchinson,low,westtexas,0,106618.0,133242.63,24.97,0.86,OK
3,79014,hemphill,low,westtexas,0,154015.0,156865.99,1.85,0.84,OK
3,79015,randall,mid,westtexas,0,291356.0,269120.3,7.63,0.84,OK
3,79018,hartley,low,westtexas,0,167207.0,158475.66,5.22,0.84,OK
3,79019,armstrong,mid,westtexas,0,221068.0,280461.65,26.87,0.88,OK
3,79022,dallam,mid,westtexas,0,186735.0,164039.3,12.15,0.89,OK
3,79027,castro,low,westtexas,0,126213.0,116609.63,7.61,0.84,OK
3,79029,moore,mid,westtexas,0,188483.0,147706.7,21.63,0.78,OK
3,79031,lamb,low,westtexas,0,85900.0,108553.28,26.37,0.84,OK
3,79034,lipscomb,low,westtexas,0,104394.0,120618.66,15.54,0.75,OK
3,79035,parmer,low,westtexas,0,158990.0,152243.6,4.24,0.83,OK
3,79036,hutchinson,low,westtexas,0,153725.0,149710.78,2.61,0.87,OK
3,79039,carson,low,westtexas,0,135814.0,119346.96,12.12,0.83,OK
3,79040,hansford,mid,westtexas,0,187794.0,155663.34,17.11,0.87,OK
3,79041,hale,low,westtexas,0,103860.0,129923.03,25.09,0.87,OK
3,79042,swisher,low,westtexas,0,169451.0,149287.41,11.9,0.87,OK
3,79045,deaf smith,low,westtexas,0,168180.0,145945.01,13.22,0.86,OK
3,79052,swisher,low,westtexas,0,113452.0,124732.14,9.94,0.81,OK
3,79064,lamb,low,westtexas,0,106621.0,121292.43,13.76,0.81,OK
3,79065,gray,low,westtexas,0,101837.0,122013.56,19.81,0.86,OK
3,79068,carson,mid,westtexas,0,197387.0,161196.39,18.33,0.89,OK
3,79070,ochiltree,low,westtexas,0,120720.0,136573.39,13.13,0.75,OK
3,79072,hale,low,westtexas,0,113357.0,134958.32,19.06,0.89,OK
3,79079,wheeler,low,westtexas,0,72890.0,93696.28,28.54,0.81,OK
3,79080,carson,low,westtexas,0,66343.0,99441.59,49.89,0.8,OK
3,79081,hansford,low,westtexas,0,127645.0,137678.57,7.86,0.83,OK
3,79083,hutchinson,low,westtexas,0,130820.0,137692.3,5.25,0.81,OK
3,79084,sherman,low,westtexas,0,163563.0,157583.64,3.66,0.85,OK
3,79086,moore,low,westtexas,0,140979.0,127039.84,9.89,0.66,OK
3,79088,swisher,low,westtexas,0,84711.0,113813.87,34.36,0.83,OK
3,79095,collingsworth,low,westtexas,0,82984.0,88469.65,6.61,0.81,OK
3,79096,wheeler,low,westtexas,0,111457.0,121208.11,8.75,0.77,OK
3,79097,carson,low,westtexas,0,147299.0,137550.23,6.62,0.84,OK
3,79098,oldham,mid,westtexas,0,303074.0,268964.62,11.25,0.82,OK
3,79101,potter,low,westtexas,0,106996.0,126420.31,18.15,0.81,OK
3,79102,potter,low,westtexas,0,150834.0,136152.47,9.73,0.83,OK
3,79103,potter,low,westtexas,0,150692.0,136156.8,9.65,0.83,OK
3,79104,potter,low,westtexas,0,112538.0,122756.2,9.08,0.82,OK
3,79106,potter,low,westtexas,0,161872.0,150787.82,6.85,0.87,OK
3,79107,potter,low,westtexas,0,108581.0,122877.01,13.17,0.82,OK
3,79108,potter,mid,westtexas,0,196862.0,193020.25,1.95,0.82,OK
3,79109,randall,mid,westtexas,0,229203.0,256142.15,11.75,0.86,OK
3,79110,randall,low,westtexas,0,166028.0,168003.56,1.19,0.58,OK
3,79118,randall,mid,westtexas,0,254083.0,238652.29,6.07,0.87,OK
3,79119,randall,mid,westtexas,0,380329.0,245481.26,35.46,0.88,OK
3,79121,randall,mid,westtexas,0,292555.0,291782.43,0.26,0.79,OK
3,79124,potter,mid,westtexas,0,373436.0,268076.58,28.21,0.86,OK
3,79201,childress,low,westtexas,0,120198.0,107114.63,10.88,0.85,OK
3,79226,donley,low,westtexas,0,119378.0,132904.87,11.33,0.83,OK
3,79227,foard,low,westtexas,0,69577.0,89239.92,28.26,0.84,OK
3,79235,floyd,low,westtexas,0,77558.0,97599.28,25.84,0.84,OK
3,79241,floyd,low,westtexas,0,111597.0,117516.05,5.3,0.81,OK
3,79245,hall,low,westtexas,0,69916.0,24287.19,65.26,0.16,OK
3,79250,hale,low,westtexas,0,98878.0,109299.72,10.54,0.84,OK
3,79311,hale,low,westtexas,0,167093.0,132074.95,20.96,0.88,OK
3,79312,lamb,low,westtexas,0,87780.0,104962.2,19.57,0.83,OK
3,79313,hockley,low,westtexas,0,137447.0,151994.82,10.58,0.72,OK
3,79316,terry,low,westtexas,0,120229.0,126033.99,4.83,0.85,OK
3,79322,crosby,low,westtexas,0,74977.0,92306.33,23.11,0.83,OK
3,79323,yoakum,mid,westtexas,0,190192.0,167905.89,11.72,0.91,OK
3,79325,parmer,mid,westtexas,0,181200.0,163146.65,9.96,0.89,OK
3,79329,lubbock,mid,westtexas,0,245192.0,247234.48,0.83,0.85,OK
3,79331,dawson,low,westtexas,0,109274.0,114850.54,5.1,0.61,OK
3,79336,hockley,low,westtexas,0,159194.0,138329.66,13.11,0.87,OK
3,79339,lamb,low,westtexas,0,102862.0,105630.5,2.69,0.85,OK
3,79343,crosby,low,westtexas,0,104502.0,105287.33,0.75,0.86,OK
3,79345,terry,low,westtexas,0,157299.0,135693.29,13.74,0.83,OK
3,79347,bailey,low,westtexas,0,131072.0,147854.93,12.8,0.8,OK
3,79350,lubbock,low,westtexas,0,135236.0,153396.74,13.43,0.86,OK
3,79355,yoakum,low,westtexas,0,172404.0,172567.79,0.1,0.88,OK
3,79356,garza,low,westtexas,0,110471.0,114026.32,3.22,0.81,OK
3,79357,crosby,low,westtexas,0,79788.0,101643.35,27.39,0.87,OK
3,79358,hockley,mid,westtexas,0,257782.0,228530.73,11.35,0.82,OK
3,79359,gaines,low,westtexas,0,110296.0,117215.15,6.27,0.86,OK
3,79360,gaines,mid,westtexas,0,248226.0,218741.33,11.88,0.87,OK
3,79363,lubbock,mid,westtexas,0,291708.0,242367.94,16.91,0.84,OK
3,79364,lubbock,low,westtexas,0,134905.0,155515.04,15.28,0.86,OK
3,79366,lubbock,mid,westtexas,0,371255.0,253161.2,31.81,0.75,OK
3,79367,hockley,low,westtexas,0,164554.0,134903.9,18.02,0.88,OK
3,79370,dickens,low,westtexas,0,95623.0,99701.0,4.26,0.83,OK
3,79371,lamb,low,westtexas,0,134323.0,142541.07,6.12,0.84,OK
3,79372,hockley,low,westtexas,0,139104.0,126358.31,9.16,0.86,OK
3,79373,lynn,low,westtexas,0,164018.0,162016.25,1.22,0.54,OK
3,79379,cochran,low,westtexas,0,62569.0,75758.96,21.08,0.79,OK
3,79381,lynn,mid,westtexas,0,324281.0,239746.86,26.07,0.73,OK
3,79382,lubbock,mid,westtexas,0,263457.0,227747.21,13.55,0.86,OK
3,79401,lubbock,low,westtexas,0,148762.0,133162.75,10.49,0.82,OK
3,79403,lubbock,low,westtexas,0,97822.0,113691.04,16.22,0.82,OK
3,79404,lubbock,low,westtexas,0,95261.0,111960.12,17.53,0.84,OK
3,79407,lubbock,mid,westtexas,0,223438.0,228435.15,2.24,0.86,OK
3,79410,lubbock,mid,westtexas,0,181621.0,194143.77,6.9,0.6,OK
3,79411,lubbock,low,westtexas,0,96880.0,111928.9,15.53,0.84,OK
3,79412,lubbock,low,westtexas,0,117030.0,120766.33,3.19,0.86,OK
3,79413,lubbock,mid,westtexas,0,189925.0,225288.92,18.62,0.63,OK
3,79414,lubbock,low,westtexas,0,149276.0,128473.57,13.94,0.87,OK
3,79415,lubbock,low,westtexas,0,98819.0,113671.82,15.03,0.82,OK
3,79416,lubbock,mid,westtexas,0,202566.0,228428.02,12.77,0.59,OK
3,79423,lubbock,mid,westtexas,0,230837.0,228307.96,1.1,0.86,OK
3,79424,lubbock,mid,westtexas,0,294712.0,227209.93,22.9,0.86,OK
3,79501,jones,low,westtexas,0,132666.0,131458.93,0.91,0.85,OK
3,79502,stonewall,low,westtexas,0,89487.0,104780.04,17.09,0.86,OK
3,79504,callahan,mid,westtexas,0,190269.0,172350.63,9.42,0.84,OK
3,79506,nolan,low,westtexas,0,137055.0,125974.55,8.08,0.84,OK
3,79508,taylor,mid,westtexas,0,242774.0,229278.93,5.56,0.78,OK
3,79510,callahan,mid,westtexas,0,215516.0,202991.62,5.81,0.75,OK
3,79511,howard,mid,westtexas,0,191670.0,171495.58,10.53,0.59,OK
3,79512,mitchell,low,westtexas,0,97938.0,105108.39,7.32,0.83,OK
3,79520,jones,low,westtexas,0,104101.0,115514.51,10.96,0.86,OK
3,79521,haskell,low,westtexas,0,96264.0,99787.06,3.66,0.84,OK
3,79525,jones,mid,westtexas,0,238429.0,259005.33,8.63,0.73,OK
3,79526,scurry,mid,westtexas,0,201069.0,220784.19,9.81,0.88,OK
3,79527,scurry,low,westtexas,0,168080.0,169513.93,0.85,0.83,OK
3,79529,knox,low,westtexas,0,90292.0,96652.95,7.04,0.82,OK
3,79530,taylor,mid,westtexas,0,193335.0,180574.41,6.6,0.83,OK
3,79532,mitchell,low,westtexas,0,94451.0,105119.92,11.3,0.82,OK
3,79536,taylor,mid,westtexas,0,179765.0,166555.02,7.35,0.84,OK
3,79541,taylor,high,westtexas,0,427027.0,366585.52,14.15,0.53,OK
3,79543,fisher,low,westtexas,0,108770.0,99988.41,8.07,0.57,OK
3,79544,haskell,low,westtexas,0,78187.0,98559.53,26.06,0.85,OK
3,79545,nolan,low,westtexas,0,134772.0,132625.68,1.59,0.85,OK
3,79546,fisher,low,westtexas,0,63620.0,36524.82,42.59,0.06,OK
