zip_code,county,latitude,longitude,avg_property_value,median_income,median_rent,population_change_pct,owner_share_pct,zhvi_1y_change_pct,zhvi_5y_change_pct,price_to_rent_ratio,listing_count,average_sqft,market_tier,region_bucket,urban_core_flag
77053,harris,29.585681,-95.461267,195537,63739,1774,0.3,65.3,-6.19,22.77,9.19,0,0,mid,Houston,0
77054,harris,29.68025,-95.404913,136923,59087,1334,-0.0,11.2,-7.65,3.37,8.55,0,0,low,Houston,0
77055,harris,29.796897,-95.49271,606966,73297,1511,1.7,46.3,2.4,24.68,33.47,0,0,high,Houston,0
77056,harris,29.748202,-95.468948,664271,101932,1711,6.3,35.4,1.74,16.4,32.35,0,0,high,Houston,0
77057,harris,29.744068,-95.48921,272123,66200,1384,0.8,31.1,-2.5,7.7,16.39,0,0,mid,Houston,0
77058,harris,29.561579,-95.099626,238767,66471,1450,3.4,30.9,-3.38,18.08,13.72,0,0,mid,Houston,0
77059,harris,29.613686,-95.118117,442900,166614,0,0.1,94.0,-4.46,22.08,0,0,0,high,Houston,0
77060,harris,29.935512,-95.397624,193475,37843,1138,-2.9,23.0,-1.93,30.28,14.17,0,0,mid,Houston,0
77061,harris,29.647155,-95.276204,228038,44520,1105,-3.7,39.4,-2.98,19.28,17.2,0,0,mid,Houston,0
77062,harris,29.575781,-95.134334,308826,105824,1582,1.3,75.0,-2.8,21.94,16.27,0,0,mid,Houston,0
77063,harris,29.735679,-95.521587,245631,54509,1257,1.1,23.6,-2.96,14.2,16.28,0,0,mid,Houston,0
77064,harris,29.924136,-95.542037,268731,85318,1425,-0.6,63.2,-2.75,25.59,15.72,0,0,mid,Houston,0
77065,harris,29.92647,-95.603801,286688,75496,1358,-1.5,45.1,-3.27,26.38,17.59,0,0,mid,Houston,0
77066,harris,29.957224,-95.503319,243649,83545,1189,-2.3,74.3,-2.08,28.11,17.08,0,0,mid,Houston,0
77067,harris,29.952629,-95.446609,211046,51278,1484,-1.9,44.2,-3.82,23.06,11.85,0,0,mid,Houston,0
77068,harris,30.007063,-95.488362,312498,85873,0,7.3,70.2,-3.05,25.23,0,0,0,mid,Houston,0
77069,harris,29.987811,-95.523217,327984,73599,1264,1.5,62.7,-2.84,24.77,21.62,0,0,mid,Houston,0
77070,harris,29.979455,-95.573317,294330,72440,1494,-1.3,48.0,-1.68,26.54,16.42,0,0,mid,Houston,0
77071,harris,29.651785,-95.519929,236894,55147,1646,-0.7,51.8,-3.46,23.41,11.99,0,0,mid,Houston,0
77072,harris,29.700441,-95.585023,203527,49893,1574,-4.9,45.1,-0.76,33.91,10.78,0,0,mid,Houston,0
77073,harris,30.000147,-95.400069,229470,72271,1841,4.3,63.0,-3.39,22.18,10.39,0,0,mid,Houston,0
77074,harris,29.687947,-95.515725,213919,47408,1712,-3.0,32.6,-4.81,23.07,10.41,0,0,mid,Houston,0
77075,harris,29.621466,-95.268968,250438,71509,1284,-0.6,61.4,-1.42,25.77,16.25,0,0,mid,Houston,0
77076,harris,29.860021,-95.382184,184290,39895,1962,-2.6,51.3,-8.01,19.15,7.83,0,0,mid,Houston,0
77077,harris,29.753633,-95.642004,385247,71080,1333,0.8,35.6,-2.17,19.24,24.08,0,0,mid,Houston,0
77078,harris,29.854057,-95.244813,165299,38838,1521,3.3,58.7,-7.32,15.5,9.06,0,0,low,Houston,0
77079,harris,29.777978,-95.603102,705459,103089,1418,1.3,50.8,5.22,41.9,41.46,0,0,high,Houston,0
77080,harris,29.81835,-95.522439,348753,63056,1258,2.9,46.5,-1.01,21.76,23.1,0,0,mid,Houston,0
77081,harris,29.712829,-95.478516,245293,42228,1138,-1.9,6.5,3.22,21.67,17.96,0,0,mid,Houston,0
77082,harris,29.72449,-95.640002,253083,60510,1277,7.2,36.8,-2.7,22.49,16.52,0,0,mid,Houston,0
77083,harris,29.693991,-95.64783,260314,65349,1937,-0.2,65.5,-2.31,28.71,11.2,0,0,mid,Houston,0
77084,harris,29.827486,-95.65992,265224,76327,1554,0.5,60.0,-3.43,26.5,14.22,0,0,mid,Houston,0
77085,harris,29.620509,-95.485333,222665,66651,1528,2.4,63.7,-5.62,23.09,12.14,0,0,mid,Houston,0
77086,harris,29.919035,-95.491606,215552,58184,1431,-3.6,57.3,-2.79,26.3,12.55,0,0,mid,Houston,0
77087,harris,29.686519,-95.303917,177878,53624,1528,-2.1,55.4,-6.32,9.06,9.7,0,0,mid,Houston,0
77088,harris,29.881487,-95.452619,210968,52549,1749,0.2,65.6,-3.53,29.75,10.05,0,0,mid,Houston,0
77089,harris,29.586959,-95.225601,268417,87262,1537,-0.7,66.1,-2.22,21.29,14.55,0,0,mid,Houston,0
77090,harris,30.009005,-95.439611,246105,48196,1109,2.6,28.0,-3.61,25.26,18.49,0,0,mid,Houston,0
77091,harris,29.853067,-95.435966,266362,35737,1641,-4.0,35.2,-4.18,21.61,13.53,0,0,mid,Houston,0
77092,harris,29.831681,-95.474905,274164,56741,1626,-0.4,42.0,-0.2,22.24,14.05,0,0,mid,Houston,0
77093,harris,29.863156,-95.341927,164377,41958,1334,-4.4,56.8,-7.3,12.04,10.27,0,0,low,Houston,0
77094,harris,29.770918,-95.698677,553802,160350,1625,0.9,79.5,-1.05,31.05,28.4,0,0,high,Houston,0
77095,harris,29.910049,-95.65884,324875,95657,1484,0.4,70.7,-2.68,27.79,18.24,0,0,mid,Houston,0
77096,harris,29.675339,-95.479372,425368,84395,1335,3.0,47.4,0.38,21.79,26.55,0,0,high,Houston,0
77098,harris,29.734813,-95.416098,699110,115867,1717,4.9,33.4,2.08,16.72,33.93,0,0,high,Houston,0
77099,harris,29.670869,-95.58599,217592,48735,1048,-0.5,37.2,-0.72,32.18,17.3,0,0,mid,Houston,0
77301,montgomery,30.308155,-95.430221,236804,64885,1512,7.4,56.3,-1.05,21.8,13.05,0,0,mid,Houston,0
77302,montgomery,30.222119,-95.344934,324144,81886,2078,3.7,83.4,-0.63,22.54,13.0,0,0,mid,Houston,0
77303,montgomery,30.377952,-95.37714,263958,72827,1611,9.2,73.1,-2.3,20.37,13.65,0,0,mid,Houston,0
77304,montgomery,30.32776,-95.516045,329244,78574,1384,4.9,57.7,0.04,22.23,19.82,0,0,mid,Houston,0
77306,montgomery,30.28584,-95.312397,224766,76411,1707,7.6,80.6,-0.77,17.86,10.97,0,0,mid,Houston,0
77316,montgomery,30.306163,-95.68639,420036,129418,1687,4.4,88.9,-0.65,31.83,20.75,0,0,high,Houston,0
77318,montgomery,30.444908,-95.551907,329182,90246,1833,3.6,81.7,0.66,25.41,14.97,0,0,mid,Houston,0
77320,walker,30.807729,-95.558036,239858,51765,1173,-1.9,66.0,0.49,17.82,17.04,0,0,mid,Houston,0
77327,liberty,30.347992,-94.930738,212671,57538,1464,11.6,81.6,2.21,13.63,12.11,0,0,mid,Houston,0
77328,liberty,30.405402,-95.192082,252340,57725,1859,-0.2,77.8,-0.58,18.54,11.31,0,0,mid,Houston,0
77331,san jacinto,30.617698,-95.184377,258827,50321,0,-1.6,85.2,3.07,21.3,0,0,0,mid,Houston,0
77335,polk,30.591653,-94.920713,143205,60365,0,-6.7,79.7,-2.4,16.58,0,0,0,low,Houston,0
77336,harris,30.069576,-95.106699,274715,83267,1795,5.7,78.5,-2.93,18.17,12.75,0,0,mid,Houston,0
77338,harris,30.014356,-95.282995,229868,68808,1636,-1.4,51.2,-1.75,23.8,11.71,0,0,mid,Houston,0
77339,harris,30.046777,-95.221022,294368,84015,1576,-1.0,57.9,-1.61,26.87,15.57,0,0,mid,Houston,0
77340,walker,30.656507,-95.530744,277687,46878,1216,4.3,47.5,1.28,18.69,19.03,0,0,mid,Houston,0
77345,harris,30.053105,-95.157943,406627,156844,0,2.9,85.7,-1.95,28.95,0,0,0,high,Houston,0
77346,harris,29.991995,-95.177268,309970,116658,1859,6.9,82.7,-1.93,22.89,13.9,0,0,mid,Houston,0
77351,polk,30.717792,-94.817231,188617,62710,1216,3.3,78.1,-2.44,16.04,12.93,0,0,mid,Houston,0
77354,montgomery,30.207853,-95.642971,377873,112093,1715,1.0,79.5,-0.49,27.57,18.36,0,0,mid,Houston,0
77355,montgomery,30.156257,-95.74926,365560,101270,1821,0.4,82.5,1.43,28.5,16.73,0,0,mid,Houston,0
77356,montgomery,30.465662,-95.729888,360540,113750,1905,5.3,82.4,-1.01,29.38,15.77,0,0,mid,Houston,0
77357,montgomery,30.156882,-95.181121,262418,73773,1813,12.5,75.6,-0.95,16.41,12.06,0,0,mid,Houston,0
77358,walker,30.543328,-95.443351,379279,79018,0,11.0,75.8,2.62,21.02,0,0,0,mid,Houston,0
77359,san jacinto,30.773832,-95.299653,266693,59432,0,174.3,65.3,0.01,0.14,0,0,0,mid,Houston,0
77360,polk,30.846249,-95.117513,177688,49004,0,7.5,73.8,-1.55,15.55,0,0,0,mid,Houston,0
77362,montgomery,30.156589,-95.671465,392117,80982,0,12.8,87.9,-0.16,29.42,0,0,0,mid,Houston,0
77363,grimes,30.316241,-95.849802,342076,78667,0,2.2,86.5,-0.05,28.09,0,0,0,mid,Houston,0
77364,san jacinto,30.772997,-95.214951,223848,60398,0,-8.5,87.4,2.23,22.91,0,0,0,mid,Houston,0
77365,montgomery,30.11348,-95.274545,308552,96093,1809,9.2,80.9,-0.33,22.57,14.21,0,0,mid,Houston,0
77371,san jacinto,30.49399,-94.98118,204539,78705,0,2.4,77.8,1.45,10.55,0,0,0,mid,Houston,0
77372,montgomery,30.2677,-95.201009,237273,78601,0,5.4,83.8,-0.16,18.91,0,0,0,mid,Houston,0
77373,harris,30.062169,-95.383966,241572,86693,1791,5.3,73.1,-3.09,25.62,11.24,0,0,mid,Houston,0
77374,hardin,30.392213,-94.644093,187958,-666666666,0,-11.6,100.0,-0.61,0,0,0,0,mid,Houston,0
77375,harris,30.094665,-95.586187,355508,95813,1696,4.8,70.6,-0.45,29.63,17.47,0,0,mid,Houston,0
77377,harris,30.059863,-95.672207,397873,123015,1711,2.5,82.6,-1.14,30.51,19.38,0,0,mid,Houston,0
77378,montgomery,30.464682,-95.374852,241850,68595,1678,-3.0,71.5,-0.8,16.2,12.01,0,0,mid,Houston,0
77379,harris,30.039457,-95.534383,361444,110712,1484,-0.1,75.4,-0.58,30.31,20.3,0,0,mid,Houston,0
77380,montgomery,30.136972,-95.46836,381239,84468,1622,3.7,33.5,0.53,39.23,19.59,0,0,mid,Houston,0
77381,montgomery,30.177126,-95.502489,561223,142210,2309,-3.4,78.1,4.84,51.87,20.25,0,0,high,Houston,0
77382,harris,30.195137,-95.547917,581046,169669,2158,-2.2,81.6,1.4,47.08,22.44,0,0,high,Houston,0
77384,montgomery,30.233846,-95.49577,410293,103745,1538,5.2,53.3,-0.57,29.27,22.23,0,0,high,Houston,0
77385,montgomery,30.186682,-95.429005,345541,112798,1778,1.5,76.6,-0.53,25.45,16.2,0,0,mid,Houston,0
77386,montgomery,30.100262,-95.356488,364922,130094,1809,4.1,81.2,-0.99,28.35,16.81,0,0,mid,Houston,0
77388,harris,30.061932,-95.465877,294890,101588,1776,1.5,68.3,-2.26,25.94,13.84,0,0,mid,Houston,0
77389,harris,30.123469,-95.517064,505778,145228,1693,2.0,78.5,0.86,36.42,24.9,0,0,high,Houston,0
77396,harris,29.943359,-95.262498,257631,76506,1467,-2.3,67.2,-2.52,23.8,14.63,0,0,mid,Houston,0
77401,harris,29.704019,-95.460905,1154336,236037,2477,-0.6,87.9,4.82,35.05,38.84,0,0,premium,Houston,0
77406,fort bend,29.64609,-95.794526,419362,143023,1813,4.0,87.3,-2.22,31.84,19.28,0,0,high,Houston,0
77407,fort bend,29.679616,-95.704357,377849,101595,1597,6.3,77.8,-3.61,30.88,19.72,0,0,mid,Houston,0
77414,matagorda,28.904769,-95.887564,193952,57545,863,-0.9,61.6,1.73,17.43,18.73,0,0,mid,Houston,0
77417,fort bend,29.460956,-95.956007,276743,60809,0,-1.1,67.8,-0.93,16.89,0,0,0,mid,Houston,0
77418,austin,29.987117,-96.252942,421696,80000,0,0.8,73.6,-0.41,24.27,0,0,0,high,Houston,0
77419,matagorda,28.87215,-96.251935,203493,-666666666,0,4.3,83.2,3.55,0,0,0,0,mid,Houston,0
77420,wharton,29.233389,-95.918796,230343,79583,0,6.4,88.5,-2.74,0,0,0,0,mid,Houston,0
77422,brazoria,28.96955,-95.582181,227257,75223,0,1.7,83.2,-0.81,12.35,0,0,0,mid,Houston,0
77423,waller,29.833142,-95.986919,367269,82280,2042,6.8,79.8,-2.26,23.41,14.99,0,0,mid,Houston,0
77426,washington,30.122312,-96.25844,624045,78229,0,5.1,71.6,8.16,49.8,0,0,0,high,Houston,0
77429,harris,29.995284,-95.665037,377431,117931,1657,5.7,82.1,-1.58,30.24,18.98,0,0,mid,Houston,0
77430,brazoria,29.259878,-95.667662,347336,94583,0,11.5,90.9,-2.56,23.44,0,0,0,mid,Houston,0
77433,harris,29.945301,-95.741369,424848,137348,1858,4.0,80.1,-1.59,30.9,19.05,0,0,high,Houston,0
77434,colorado,29.523643,-96.318161,165872,71964,0,-1.6,87.3,-3.8,4.23,0,0,0,low,Houston,0
77435,wharton,29.515694,-96.121026,337507,63702,0,3.2,85.3,0.63,19.34,0,0,0,mid,Houston,0
77437,wharton,29.204365,-96.272726,223964,72490,0,2.3,68.8,-1.29,10.71,0,0,0,mid,Houston,0
77441,fort bend,29.697428,-95.909559,516938,177591,2048,21.6,92.7,-0.58,38.05,21.03,0,0,high,Houston,0
77442,colorado,29.437903,-96.495003,253234,65761,0,-1.2,75.8,-3.14,-4.68,0,0,0,mid,Houston,0
77444,fort bend,29.286377,-95.777811,307222,-666666666,0,-2.0,93.3,-0.28,13.36,0,0,0,mid,Houston,0
77445,waller,30.097218,-96.064246,275130,63650,0,1.8,60.5,-0.98,16.42,0,0,0,mid,Houston,0
77447,harris,30.055282,-95.824783,303159,111932,1922,18.6,85.6,-2.77,19.21,13.14,0,0,mid,Houston,0
77448,wharton,29.416447,-96.085418,219833,-666666666,0,-52.7,100.0,-0.87,0,0,0,0,mid,Houston,0
77449,harris,29.836285,-95.734302,270127,85934,1805,0.8,70.5,-3.2,27.95,12.47,0,0,mid,Houston,0
77450,harris,29.748169,-95.736154,377483,105607,1710,0.8,69.6,-2.15,34.64,18.4,0,0,mid,Houston,0
77451,fort bend,29.463216,-96.025392,179626,41838,0,8.1,74.6,2.75,25.97,0,0,0,mid,Houston,0
77453,wharton,29.231938,-96.019246,175305,-666666666,0,-50.3,100.0,1.02,0,0,0,0,mid,Houston,0
77455,wharton,29.13158,-96.445375,341123,58601,0,-18.8,84.0,-1.71,10.88,0,0,0,mid,Houston,0
77456,matagorda,28.927379,-96.08966,176052,53929,0,7.6,90.6,11.69,0,0,0,0,mid,Houston,0
77457,matagorda,28.700403,-95.945058,292799,-666666666,0,-12.5,75.9,4.26,38.16,0,0,0,mid,Houston,0
77459,fort bend,29.526393,-95.533799,394163,132758,2142,1.6,84.1,-1.97,28.67,15.33,0,0,mid,Houston,0
77461,fort bend,29.393325,-95.774833,351673,89360,0,-2.5,76.6,-0.84,27.85,0,0,0,mid,Houston,0
77464,fort bend,29.620932,-95.939254,310303,58140,0,11.2,40.1,2.9,28.43,0,0,0,mid,Houston,0
77465,matagorda,28.711934,-96.226079,182355,69500,0,-0.1,80.3,-0.71,6.38,0,0,0,mid,Houston,0
77469,fort bend,29.491375,-95.702129,339166,101546,1938,6.9,81.2,-2.36,26.32,14.58,0,0,mid,Houston,0
77471,fort bend,29.54852,-95.86204,280874,71018,1604,4.6,55.9,-2.46,26.61,14.59,0,0,mid,Houston,0
77474,austin,29.77406,-96.190029,374805,76210,0,0.2,79.4,-1.42,21.9,0,0,0,mid,Houston,0
77475,colorado,29.511333,-96.67298,225862,60528,0,-7.4,88.9,-0.59,15.53,0,0,0,mid,Houston,0
77476,fort bend,29.676603,-95.973393,439199,-666666666,0,26.3,89.0,2.54,25.94,0,0,0,high,Houston,0
77477,fort bend,29.624274,-95.568008,282610,73290,1498,-3.1,40.1,-1.58,26.68,15.72,0,0,mid,Houston,0
77478,fort bend,29.617523,-95.60829,426641,116205,1761,-1.8,76.1,-0.72,31.86,20.19,0,0,high,Houston,0
77479,fort bend,29.56504,-95.635059,536769,162381,2273,0.8,83.0,-0.07,38.96,19.68,0,0,high,Houston,0
77480,brazoria,29.091495,-95.770074,229145,63981,0,2.9,75.5,0.14,17.87,0,0,0,mid,Houston,0
77482,matagorda,29.092714,-95.903493,229740,63581,0,45.9,85.6,8.68,26.64,0,0,0,mid,Houston,0
77483,matagorda,28.780687,-95.871565,183940,-666666666,0,5.6,100.0,5.2,0,0,0,0,mid,Houston,0
77484,waller,30.083526,-95.928088,347821,71446,1394,0.8,67.2,-1.21,22.4,20.79,0,0,mid,Houston,0
77485,austin,29.640656,-96.06303,325322,45667,0,11.9,72.7,0.08,17.18,0,0,0,mid,Houston,0
77486,brazoria,29.160441,-95.691989,259500,85182,0,-4.7,79.1,0.71,19.61,0,0,0,mid,Houston,0
77488,wharton,29.295666,-96.095095,215658,58770,0,-0.5,62.3,0.43,10.39,0,0,0,mid,Houston,0
77489,fort bend,29.600498,-95.515537,229688,74097,1926,3.5,77.6,-4.46,24.35,9.94,0,0,mid,Houston,0
77493,harris,29.853217,-95.831457,342563,113388,2147,12.6,78.2,-3.75,24.31,13.3,0,0,mid,Houston,0
77494,harris,29.744657,-95.815536,483256,146105,1753,4.8,71.0,-1.97,39.16,22.97,0,0,high,Houston,0
77498,fort bend,29.640973,-95.655782,323378,98394,1861,-2.4,70.6,-2.13,31.39,14.48,0,0,mid,Houston,0
77502,harris,29.679854,-95.199591,202996,59337,1747,-0.7,63.7,-4.52,16.06,9.68,0,0,mid,Houston,0
77503,harris,29.690596,-95.157031,202800,64977,1075,2.8,54.3,-5.45,19.99,15.72,0,0,mid,Houston,0
77504,harris,29.647916,-95.18978,264716,52784,1258,1.4,41.9,-1.52,22.94,17.54,0,0,mid,Houston,0
77505,harris,29.648337,-95.141499,310727,94643,1532,2.2,68.6,-1.86,20.73,16.9,0,0,mid,Houston,0
77506,harris,29.718387,-95.191126,159790,50045,1248,-6.2,38.0,-7.0,9.44,10.67,0,0,low,Houston,0
77510,galveston,29.348871,-95.091618,320673,96284,0,3.2,85.2,-0.23,21.28,0,0,0,mid,Houston,0
77511,brazoria,29.380763,-95.245193,288896,77015,1535,2.3,69.6,0.14,25.38,15.68,0,0,mid,Houston,0
77514,chambers,29.688046,-94.625902,259450,73500,0,-5.9,86.1,0.7,16.49,0,0,0,mid,Houston,0
77515,brazoria,29.173439,-95.451544,235343,89029,1696,-0.9,73.4,-0.31,15.7,11.56,0,0,mid,Houston,0
77517,galveston,29.359526,-95.14081,374984,83484,0,-8.0,86.9,0.09,25.8,0,0,0,mid,Houston,0
77518,galveston,29.505183,-94.986711,213570,54806,1810,-3.7,61.5,0.7,21.93,9.83,0,0,mid,Houston,0
77519,hardin,30.218323,-94.575058,186130,78958,0,-0.9,93.2,2.25,0,0,0,0,mid,Houston,0
77520,harris,29.736716,-95.000847,170943,54249,1268,-2.1,53.2,-3.72,14.03,11.23,0,0,low,Houston,0
77521,harris,29.811924,-94.963306,253308,76012,1513,-0.4,59.1,0.09,22.59,13.95,0,0,mid,Houston,0
77523,chambers,29.766302,-94.865759,371861,120839,2236,3.4,82.0,1.87,20.71,13.86,0,0,mid,Houston,0
77530,harris,29.789356,-95.113987,210475,64151,1785,2.4,72.5,-1.58,23.57,9.83,0,0,mid,Houston,0
77531,brazoria,29.038852,-95.401937,206509,71583,902,2.6,54.9,-0.65,13.24,19.08,0,0,mid,Houston,0
77532,harris,29.932894,-95.057219,263402,89740,2075,1.3,84.4,-0.95,22.34,10.58,0,0,mid,Houston,0
77534,brazoria,29.215163,-95.311193,267433,105500,0,6.1,86.6,-0.8,17.14,0,0,0,mid,Houston,0
77535,liberty,30.054844,-94.922316,313173,81407,1325,3.2,84.8,2.15,26.55,19.7,0,0,mid,Houston,0
77536,harris,29.691659,-95.116531,278563,96297,1798,-2.1,80.7,-0.47,22.94,12.91,0,0,mid,Houston,0
77539,galveston,29.452997,-95.02847,279257,85263,1769,-0.2,74.8,-3.19,18.87,13.16,0,0,mid,Houston,0
77541,brazoria,29.013857,-95.329464,197831,59513,1297,-3.0,69.9,-0.84,6.83,12.71,0,0,mid,Houston,0
77545,fort bend,29.537323,-95.473042,278487,91101,2212,-0.5,84.8,-2.45,24.51,10.49,0,0,mid,Houston,0
77546,galveston,29.511132,-95.193008,394436,121914,2086,0.5,76.0,-1.04,26.13,15.76,0,0,mid,Houston,0
77547,harris,29.740123,-95.239114,156070,53854,0,0.5,69.9,-9.97,5.52,0,0,0,low,Houston,0
77550,galveston,29.307853,-94.769334,282545,46262,1371,1.4,40.3,-7.92,19.46,17.17,0,0,mid,Houston,0
77551,galveston,29.279462,-94.833527,241477,59792,1259,-2.2,48.7,-7.78,21.28,15.98,0,0,mid,Houston,0
77554,galveston,29.23501,-94.924489,521223,87093,1537,1.5,70.0,-8.34,19.1,28.26,0,0,high,Houston,0
77560,chambers,29.866863,-94.587444,235491,112602,0,1.5,95.1,-2.62,0,0,0,0,mid,Houston,0
77562,harris,29.829761,-95.05494,220837,63636,1400,0.1,76.8,-2.81,22.37,13.15,0,0,mid,Houston,0
77563,galveston,29.303625,-95.032385,248846,80199,1722,-1.6,77.1,-2.92,12.49,12.04,0,0,mid,Houston,0
77564,liberty,30.232134,-94.655967,212474,51281,0,-1.6,86.3,2.09,13.09,0,0,0,mid,Houston,0
77565,galveston,29.538069,-95.03292,355381,85726,1381,1.4,57.3,-3.04,17.7,21.44,0,0,mid,Houston,0
77566,brazoria,29.055134,-95.472595,266056,91406,1609,-1.6,64.7,0.17,18.76,13.78,0,0,mid,Houston,0
77568,galveston,29.365831,-94.988044,249867,72912,1895,3.4,73.7,-3.56,12.77,10.99,0,0,mid,Houston,0
77571,harris,29.688455,-95.05738,254846,83795,1748,0.8,73.1,-0.59,21.26,12.15,0,0,mid,Houston,0
77573,galveston,29.503785,-95.0873,378389,122783,1734,2.3,75.5,-1.5,23.11,18.18,0,0,mid,Houston,0
77575,liberty,30.081073,-94.752565,217264,52238,0,1.4,73.8,2.49,22.95,0,0,0,mid,Houston,0
77577,brazoria,29.259741,-95.264579,250558,64196,0,16.5,88.6,0.44,14.67,0,0,0,mid,Houston,0
77578,brazoria,29.488152,-95.364962,435007,132571,2011,11.8,80.3,-2.84,24.34,18.03,0,0,high,Houston,0
77581,brazoria,29.561597,-95.279759,365108,106556,1933,-0.6,76.7,-0.41,28.33,15.74,0,0,mid,Houston,0
77583,brazoria,29.374205,-95.453756,317829,107510,2387,7.2,92.1,-3.68,16.78,11.1,0,0,mid,Houston,0
77584,brazoria,29.544448,-95.351965,381510,116373,1785,0.7,75.1,-1.17,29.66,17.81,0,0,mid,Houston,0
77585,hardin,30.330645,-94.534176,155920,-666666666,0,8.4,83.3,-2.37,0,0,0,0,low,Houston,0
77586,harris,29.581848,-95.038739,339454,115301,1904,0.9,74.0,-2.42,18.37,14.86,0,0,mid,Houston,0
77587,harris,29.661024,-95.228361,188844,52407,0,-0.8,54.3,-4.04,21.08,0,0,0,mid,Houston,0
77590,galveston,29.378627,-94.916651,177272,63274,1553,-0.6,50.2,-6.14,10.97,9.51,0,0,mid,Houston,0
77591,galveston,29.399363,-94.999115,236620,66010,1588,5.8,53.5,-1.5,21.2,12.42,0,0,mid,Houston,0
77597,chambers,29.828398,-94.696298,318732,-666666666,0,27.4,66.4,0.19,0,0,0,0,mid,Houston,0
77598,harris,29.53942,-95.134993,259394,59758,1455,0.0,21.6,-2.48,22.33,14.86,0,0,mid,Houston,0
77611,orange,30.015008,-93.828076,200377,102791,1431,-2.7,77.5,0.82,5.55,11.67,0,0,mid,Houston,0
77612,jasper,30.401923,-93.935124,213930,63683,0,-5.9,86.4,0.97,11.07,0,0,0,mid,Houston,0
77614,newton,30.306015,-93.747906,134125,-666666666,0,3.9,85.2,-2.93,-2.03,0,0,0,low,Houston,0
77615,jasper,30.357102,-94.065681,182881,55625,0,-24.5,84.1,-4.47,0,0,0,0,mid,Houston,0
77619,jefferson,29.945971,-93.916656,175735,70485,1287,-0.5,78.2,7.4,16.23,11.38,0,0,mid,Houston,0
77622,jefferson,29.862397,-94.286046,246316,104444,0,-9.6,92.9,1.6,6.64,0,0,0,mid,Houston,0
77625,hardin,30.367544,-94.391402,211218,70183,0,13.4,80.0,1.91,6.49,0,0,0,mid,Houston,0
77627,jefferson,29.990409,-94.006974,208184,75778,1245,-1.0,74.6,1.78,13.21,13.93,0,0,mid,Houston,0
77630,orange,30.066254,-93.870098,145243,63588,1202,2.0,66.4,0.33,-10.27,10.07,0,0,low,Houston,0
77632,orange,30.201515,-93.804648,218120,82828,0,3.3,79.3,2.71,7.8,0,0,0,mid,Houston,0
77640,jefferson,29.880511,-93.941151,127062,50832,1397,3.5,66.9,-1.16,10.84,7.58,0,0,low,Houston,0
77642,jefferson,29.958022,-93.891921,124762,41677,1077,-1.7,52.0,0.94,-1.35,9.65,0,0,low,Houston,0
77650,galveston,29.438515,-94.663658,383833,71700,0,13.9,92.1,-11.6,15.66,0,0,0,mid,Houston,0
77651,jefferson,29.98055,-93.948021,231874,84335,1600,-0.1,72.1,3.14,18.47,12.08,0,0,mid,Houston,0
77656,hardin,30.424433,-94.169063,169560,61084,0,-0.9,79.3,-1.2,5.99,0,0,0,low,Houston,0
77657,hardin,30.226788,-94.188851,270225,93225,0,2.9,84.0,0.81,14.96,0,0,0,mid,Houston,0
77659,hardin,30.171444,-94.432275,262946,108461,0,-7.3,85.8,1.17,20.29,0,0,0,mid,Houston,0
77661,chambers,29.77996,-94.368614,192447,-666666666,0,5.9,29.5,-3.12,0,0,0,0,mid,Houston,0
77662,orange,30.177924,-94.018169,175695,71755,0,-2.5,80.9,1.94,-5.13,0,0,0,mid,Houston,0
77663,hardin,30.512662,-94.406722,198714,74038,0,-65.2,82.8,-1.71,0,0,0,0,mid,Houston,0
77664,tyler,30.584852,-94.396222,194654,66786,0,-1.2,87.6,1.75,13.74,0,0,0,mid,Houston,0
77665,chambers,29.789888,-94.406324,236025,81021,0,17.6,74.5,-3.26,11.4,0,0,0,mid,Houston,0
77701,jefferson,30.073053,-94.105486,108079,48711,927,-4.8,54.2,6.87,7.08,9.72,0,0,low,Houston,0
77702,jefferson,30.086285,-94.128289,146686,67344,0,8.1,62.7,2.01,-5.54,0,0,0,low,Houston,0
77703,jefferson,30.114058,-94.109271,92295,31136,1196,-0.5,44.7,-1.05,9.92,6.43,0,0,low,Houston,0
77705,jefferson,29.908454,-94.175243,137280,49964,1115,-0.6,55.8,-5.51,-12.18,10.26,0,0,low,Houston,0
77706,jefferson,30.100359,-94.166937,232312,77644,1442,3.6,57.2,2.79,12.17,13.43,0,0,mid,Houston,0
77707,jefferson,30.053142,-94.166056,174684,73782,0,-3.2,69.2,1.52,9.56,0,0,0,low,Houston,0
77708,jefferson,30.150453,-94.153426,167999,59865,0,-6.7,56.8,2.61,7.07,0,0,0,low,Houston,0
77713,jefferson,30.068794,-94.259663,253610,87335,1316,6.3,60.8,3.14,9.93,16.06,0,0,mid,Houston,0
77801,brazos,30.639285,-96.362454,222601,35575,1353,0.6,16.3,3.66,32.82,13.71,0,0,mid,Houston,0
77802,brazos,30.660911,-96.322289,281207,68132,1277,4.4,50.0,0.93,26.28,18.35,0,0,mid,Houston,0
77803,brazos,30.678262,-96.387152,199459,50953,1504,-0.6,61.3,-1.68,24.5,11.05,0,0,mid,Houston,0
77807,brazos,30.677687,-96.483601,286423,72605,1684,0.9,57.6,-0.13,20.04,14.17,0,0,mid,Houston,0
77808,brazos,30.797736,-96.312084,419574,102781,1932,-2.3,92.8,1.77,30.28,18.1,0,0,high,Houston,0
